region	rep	q	k	h2	rho	name	gamma	sim_hash	sim_id	seed
chr1_100794065_101983457	1	1	0.1	0.16	0.025	ser	0.004	250d81fe71a08326cf62edc743fa2ea7	250d8	151768
chr1_100794065_101983457	1	1	0.1	0.32	0.0125	ser	0.004	ee511292f044fee01490ee7baf3a469d	ee511	976145
chr1_100794065_101983457	1	1	0.1	0.01	0.8	ser	0.008	c0d71f496bf04aa9774faa8a66fcee2f	c0d71	789873
chr1_100794065_101983457	1	1	0.1	0.02	0.4	ser	0.008	9032682ee301488aa57389005017ae06	90326	590630
chr1_100794065_101983457	1	1	0.1	0.04	0.2	ser	0.008	84cfb222cb9b5a552431d2436d214462	84cfb	543995
chr1_100794065_101983457	1	1	0.1	0.08	0.1	ser	0.008	e798e491974109f7ffd5dc2dec5ed961	e798e	948622
chr1_100794065_101983457	1	1	0.1	0.16	0.05	ser	0.008	c7356fa4e28ddc3bf9f4a56fdf8380f6	c7356	815958
chr1_100794065_101983457	1	1	0.1	0.32	0.025	ser	0.008	7b6ddffd17c542ee1493d6a18810be85	7b6dd	505565
chr1_100794065_101983457	1	1	0.1	0.02	0.8	ser	0.016	ae6abfe42f7d46812a8de88aabaaf613	ae6ab	714411
chr1_100794065_101983457	1	1	0.1	0.04	0.4	ser	0.016	148a1cb242a2219912e340b016a1fb91	148a1	84129
chr1_100794065_101983457	1	1	0.1	0.08	0.2	ser	0.016	41284fc2fcad490be15a811dab3cac0b	41284	266884
chr1_100794065_101983457	1	1	0.1	0.16	0.1	ser	0.016	9619f3558d07610f1dcdba9bf012424e	9619f	614815
chr1_100794065_101983457	1	1	0.1	0.32	0.05	ser	0.016	e44c850d805c577d4c0d21348b8fa1d4	e44c8	935112
chr1_100794065_101983457	1	1	0.1	0.04	0.8	ser	0.032	67bae2a18219957e6d72209b0ef9bd21	67bae	424878
chr1_100794065_101983457	1	1	0.1	0.08	0.4	ser	0.032	87143e38fcc3748357da296e47a31e30	87143	553283
chr1_100794065_101983457	1	1	0.1	0.16	0.2	ser	0.032	8ff3bd5c8587daa21bf6df003a388eef	8ff3b	589627
chr1_100794065_101983457	1	1	0.1	0.32	0.1	ser	0.032	6728134fe9186ffef63e7e3a5df9255e	67281	422529
chr1_100794065_101983457	1	1	0.1	0.08	0.8	ser	0.064	2a2beb7889fe868b04161583a148802b	2a2be	172734
chr1_100794065_101983457	1	1	0.1	0.16	0.4	ser	0.064	72b1143b9f4fdd4c749a3add3e90c95c	72b11	469777
chr1_100794065_101983457	1	1	0.1	0.32	0.2	ser	0.064	e88665e46d5d87e230e32c218a7967b9	e8866	952422
chr1_100794065_101983457	1	1	0.1	0.16	0.8	ser	0.128	04e8749ffb7b10913cbc5c2a591b541a	04e87	20103
chr1_100794065_101983457	1	1	0.1	0.32	0.4	ser	0.128	bcd6bb507139734b8be6f35b3cda3368	bcd6b	773483
chr1_100794065_101983457	1	1	0.1	0.32	0.8	ser	0.256	6f9843e25038fd7a17073772933c7246	6f984	457092
chr1_100794065_101983457	1	1	0.2	0.01	0.1	ser	0.001	67d14e0661cc749bd5f72780b53d1882	67d14	425236
chr1_100794065_101983457	1	1	0.2	0.02	0.05	ser	0.001	505d92d71f4b24eb8b569c2093f7b4c1	505d9	329177
chr1_100794065_101983457	1	1	0.2	0.04	0.025	ser	0.001	1e1c65ac0b409e35c1589731fcd34e0e	1e1c6	123334
chr1_100794065_101983457	1	1	0.2	0.08	0.0125	ser	0.001	f5f2fcafb62d4b2d4649fb50dc9bcb69	f5f2f	1007407
chr1_100794065_101983457	1	1	0.2	0.16	0.00625	ser	0.001	7c48528c6f80fdd6cbc06b6fc77a5d13	7c485	509061
chr1_100794065_101983457	1	1	0.2	0.32	0.003125	ser	0.001	3c0c2ade80c8507f17a02773629f53dd	3c0c2	245954
chr1_100794065_101983457	1	1	0.2	0.01	0.2	ser	0.002	32ffff0db884ce1dd0daee55b4d03016	32fff	208895
chr1_100794065_101983457	1	1	0.2	0.02	0.1	ser	0.002	f78079047270fd28f594855150c9423e	f7807	1013767
chr1_100794065_101983457	1	1	0.2	0.04	0.05	ser	0.002	5943c74be6707c8bd2f0bd7a0d339c18	5943c	365628
chr1_100794065_101983457	1	1	0.2	0.08	0.025	ser	0.002	49be76ffc754242ecc4d454fabb51311	49be7	302055
chr1_100794065_101983457	1	1	0.2	0.16	0.0125	ser	0.002	f6c45dc38aa8af9e9596770e6462f6e3	f6c45	1010757
chr1_100794065_101983457	1	1	0.2	0.32	0.00625	ser	0.002	4b669f8a5ab710d6ccd5d1ce214a0921	4b669	308841
chr1_100794065_101983457	1	1	0.2	0.01	0.4	ser	0.004	f6ba9cd5a569baf4aff91562e1f68416	f6ba9	1010601
chr1_100794065_101983457	1	1	0.2	0.02	0.2	ser	0.004	dd793b7129ae50d28bdf5bc55742b929	dd793	907155
chr1_100794065_101983457	1	1	0.2	0.04	0.1	ser	0.004	5e6f2b0a4eabdadbd4925d14820874a2	5e6f2	386802
chr1_100794065_101983457	1	1	0.2	0.08	0.05	ser	0.004	d226fbe913279ddfd3049a01525ce444	d226f	860783
chr1_100794065_101983457	1	1	0.2	0.16	0.025	ser	0.004	e7b5132e8568fd4921cfcc9fcf0cdde9	e7b51	949073
chr1_100794065_101983457	1	1	0.2	0.32	0.0125	ser	0.004	3212a0c4954d365b9d30af19bb26ecac	3212a	205098
chr1_100794065_101983457	1	1	0.2	0.01	0.8	ser	0.008	8ce9510b375d399879e13eb082eec92c	8ce95	577173
chr1_100794065_101983457	1	1	0.2	0.02	0.4	ser	0.008	fd2460c927d7db3f5106caab8459cb2c	fd246	1036870
chr1_100794065_101983457	1	1	0.2	0.04	0.2	ser	0.008	6c38a55d8caac5574a4054a55534eb63	6c38a	443274
chr1_100794065_101983457	1	1	0.2	0.08	0.1	ser	0.008	a3e0ae32cfa4db9965885f3af3798249	a3e0a	671242
chr1_100794065_101983457	1	1	0.2	0.16	0.05	ser	0.008	ea8a1e16ee7709d746c26157951f9ef7	ea8a1	960673
chr1_100794065_101983457	1	1	0.2	0.32	0.025	ser	0.008	bc1b9d4b3b803ec65f748624506daf6a	bc1b9	770489
chr1_100794065_101983457	1	1	0.2	0.02	0.8	ser	0.016	990d1ba7d157658fbbaa45c4cc824a22	990d1	626897
chr1_100794065_101983457	1	1	0.2	0.04	0.4	ser	0.016	09bbda3b5495a58d184e11a900727d09	09bbd	39869
chr1_100794065_101983457	1	1	0.2	0.08	0.2	ser	0.016	9881470f02bade65b68cad00804770a7	98814	624660
chr1_100794065_101983457	1	1	0.2	0.16	0.1	ser	0.016	3e2a4f8c00e3cbff298bb9433633a8e7	3e2a4	254628
chr1_100794065_101983457	1	1	0.2	0.32	0.05	ser	0.016	a9536b191e3cbd51ed1dc88909c1d3be	a9536	693558
chr1_100794065_101983457	1	1	0.2	0.04	0.8	ser	0.032	80ee5f0b230ca66ccbed9bc425fb9aff	80ee5	528101
chr1_100794065_101983457	1	1	0.2	0.08	0.4	ser	0.032	2f2248fbfd8778fa089a37ba9041b1c5	2f224	193060
chr1_100794065_101983457	1	1	0.2	0.16	0.2	ser	0.032	e220dd8e87e44277c28ca1d926842549	e220d	926221
chr1_100794065_101983457	1	1	0.2	0.32	0.1	ser	0.032	aa5e65905965b1653d9f8b92eba61aa5	aa5e6	697830
chr1_100794065_101983457	1	1	0.2	0.08	0.8	ser	0.064	b5ddcf2e248dc062e661586f1a62720d	b5ddc	744924
chr1_100794065_101983457	1	1	0.2	0.16	0.4	ser	0.064	7b8fc7a0d75379c075ef87052b1d6c6c	7b8fc	506108
chr1_100794065_101983457	1	1	0.2	0.32	0.2	ser	0.064	d9766c77377fbff4681b0079a7e1dfb2	d9766	890726
chr1_100794065_101983457	1	1	0.2	0.16	0.8	ser	0.128	63e64673524276164dfcdcd59a3beddd	63e64	409188
chr1_100794065_101983457	1	1	0.2	0.32	0.4	ser	0.128	3d6f0613ca25e2b67a0b1c28a3fd011f	3d6f0	251632
chr1_100794065_101983457	1	1	0.2	0.32	0.8	ser	0.256	6167691dc8ee219741c03b465428f2d7	61676	398966
chr1_100794065_101983457	2	1	0.005	0.01	0.1	ser	0.001	0eba61dab818829f5c4c6869bf9437f6	0eba6	60326
chr1_100794065_101983457	2	1	0.005	0.02	0.05	ser	0.001	b7b32febdec05173dfef2ac4d9a4a713	b7b32	752434
chr1_100794065_101983457	2	1	0.005	0.04	0.025	ser	0.001	7fc8e5ed616c45e4a014f8bf4160d6c5	7fc8e	523406
chr1_100794065_101983457	2	1	0.005	0.08	0.0125	ser	0.001	87e7b210d3e20af493ffa3b23e6865d3	87e7b	556667
chr1_100794065_101983457	2	1	0.005	0.16	0.00625	ser	0.001	8ef6e2461c24dd04418deab0da932442	8ef6e	585582
chr1_100794065_101983457	2	1	0.005	0.32	0.003125	ser	0.001	28f21942cc0644670206129be2ecc45e	28f21	167713
chr1_100794065_101983457	2	1	0.005	0.01	0.2	ser	0.002	ba11e91c90584f93bd20c9942c5ce5d5	ba11e	762142
chr1_100794065_101983457	2	1	0.005	0.02	0.1	ser	0.002	4cfe76fbe0d6bc2e0a7fa22c3a1b13f9	4cfe7	315367
chr1_100794065_101983457	2	1	0.005	0.04	0.05	ser	0.002	b73e901bda8b36d4e3d86d44a0b940a1	b73e9	750569
chr1_100794065_101983457	2	1	0.005	0.08	0.025	ser	0.002	18e4cfde8930cff696635c81b2ecfa40	18e4c	101964
chr1_100794065_101983457	2	1	0.005	0.16	0.0125	ser	0.002	3315774890d540b7bb515db3634775b2	33157	209239
chr1_100794065_101983457	2	1	0.005	0.32	0.00625	ser	0.002	1af8411422618bdbf5729f3c4441138d	1af84	110468
chr1_100794065_101983457	2	1	0.005	0.01	0.4	ser	0.004	9482f2e9a7d49afb4215c933c6b630d5	9482f	608303
chr1_100794065_101983457	2	1	0.005	0.02	0.2	ser	0.004	3ac88485f17d06b7b8a3be10126c77db	3ac88	240776
chr1_100794065_101983457	2	1	0.005	0.04	0.1	ser	0.004	8265d90f7eea9ad22c1bef74a3d786b7	8265d	534109
chr1_100794065_101983457	2	1	0.005	0.08	0.05	ser	0.004	c13e8ecdb58e143a775a4cf6ec2621a5	c13e8	791528
chr1_100794065_101983457	2	1	0.005	0.16	0.025	ser	0.004	5b044d63831041d3e644e1bb95c1a575	5b044	372804
chr1_100794065_101983457	2	1	0.005	0.32	0.0125	ser	0.004	45c1518b801e4c6893e5a908f8e61719	45c15	285717
chr1_100794065_101983457	2	1	0.005	0.01	0.8	ser	0.008	ea4452cde76dc5158edd2913cc367547	ea445	959557
chr1_100794065_101983457	2	1	0.005	0.02	0.4	ser	0.008	da5b7383e1bf3ddecf0233f76e3ffdd4	da5b7	894391
chr1_100794065_101983457	2	1	0.005	0.04	0.2	ser	0.008	e75f58b7883831f07c91a36b8bb02f09	e75f5	947701
chr1_100794065_101983457	2	1	0.005	0.08	0.1	ser	0.008	5f6b2031f7190c1cc2ab947be4549713	5f6b2	390834
chr1_100794065_101983457	2	1	0.005	0.16	0.05	ser	0.008	fd6d9713477dc49452b3b50b5845d829	fd6d9	1038041
chr1_100794065_101983457	2	1	0.005	0.32	0.025	ser	0.008	818cfa8fe53b029e7b224d338413eb47	818cf	530639
chr1_100794065_101983457	2	1	0.005	0.02	0.8	ser	0.016	fee55b2e252b763705786f477e2cfcaf	fee55	1044053
chr1_100794065_101983457	2	1	0.005	0.04	0.4	ser	0.016	60f33a884b0b244f99a8ce26994dd326	60f33	397107
chr1_100794065_101983457	2	1	0.005	0.08	0.2	ser	0.016	3b52ca45cc46e51bc7f7a96058216a2a	3b52c	242988
chr1_100794065_101983457	2	1	0.005	0.16	0.1	ser	0.016	276979810f3f9d0f99b5815a89fdd940	27697	161431
chr1_100794065_101983457	2	1	0.005	0.32	0.05	ser	0.016	015b3613d48e662df13ebab2f5044c90	015b3	5555
chr1_100794065_101983457	2	1	0.005	0.04	0.8	ser	0.032	92fd945ca0fa90e9ef0397184d8704f1	92fd9	602073
chr1_100794065_101983457	2	1	0.005	0.08	0.4	ser	0.032	8d41a651832b08c62d18baefc37bd09c	8d41a	578586
chr1_100794065_101983457	2	1	0.005	0.16	0.2	ser	0.032	11300e7e7b261715d339093cea9d9e7e	11300	70400
chr1_100794065_101983457	2	1	0.005	0.32	0.1	ser	0.032	5eaac79bbc4b39aa824d1cd4dfbee649	5eaac	387756
chr1_100794065_101983457	2	1	0.005	0.08	0.8	ser	0.064	8b693013469eaf1cd3223297d39eb210	8b693	571027
chr1_100794065_101983457	2	1	0.005	0.16	0.4	ser	0.064	5b30c423ff2d08cbac1f2c76c5420394	5b30c	373516
chr1_100794065_101983457	2	1	0.005	0.32	0.2	ser	0.064	0aeb6ffb27208746ed5520bd8e1060b2	0aeb6	44726
chr1_100794065_101983457	2	1	0.005	0.16	0.8	ser	0.128	51d6c40690f8c4be36c046458764ddd6	51d6c	335212
chr1_100794065_101983457	2	1	0.005	0.32	0.4	ser	0.128	c8b454a121dfad24b3f855f7480a035b	c8b45	822085
chr1_100794065_101983457	2	1	0.005	0.32	0.8	ser	0.256	b11b554d93f37c21f85b2d1048c982a5	b11b5	725429
chr1_100794065_101983457	2	1	0.01	0.01	0.1	ser	0.001	b082a28a9fadc20489a9f981db6558f8	b082a	722986
chr1_100794065_101983457	2	1	0.01	0.02	0.05	ser	0.001	bbf89eac8c01574077bf21b010873317	bbf89	769929
chr1_100794065_101983457	2	1	0.01	0.04	0.025	ser	0.001	527df2891c0e65a5558cca4b72e366f6	527df	337887
chr1_100794065_101983457	2	1	0.01	0.08	0.0125	ser	0.001	636c9eeac6cd384719fd1af4097acc24	636c9	407241
chr1_100794065_101983457	2	1	0.01	0.16	0.00625	ser	0.001	ba1322537ff97e883be6e28795fd4319	ba132	762162
chr1_100794065_101983457	2	1	0.01	0.32	0.003125	ser	0.001	cb34d75155711c8555509bc6210b3bb0	cb34d	832333
chr1_100794065_101983457	2	1	0.01	0.01	0.2	ser	0.002	3c4d9987cf2585c45bd4b65d06062d6b	3c4d9	247001
chr1_100794065_101983457	2	1	0.01	0.02	0.1	ser	0.002	7d8c0eebbbac5871668e75cb102ece3f	7d8c0	514240
chr1_100794065_101983457	2	1	0.01	0.04	0.05	ser	0.002	f7c4445a5d6f78a1f26ceaef0fbbcfb7	f7c44	1014852
chr1_100794065_101983457	2	1	0.01	0.08	0.025	ser	0.002	b384bd1f77d07762b455966c466942a5	b384b	735307
chr1_100794065_101983457	2	1	0.01	0.16	0.0125	ser	0.002	2cc69c7014bb4de05a6ec29b378e857b	2cc69	183401
chr1_100794065_101983457	2	1	0.01	0.32	0.00625	ser	0.002	13e09beb1b5708c2b8e43e99f1b15579	13e09	81417
chr1_100794065_101983457	2	1	0.01	0.01	0.4	ser	0.004	50cd2e28c5b05ac79d3bac77c5d3e166	50cd2	330962
chr1_100794065_101983457	2	1	0.01	0.02	0.2	ser	0.004	70cabaa7834be16dffa5607a4e9c9f83	70cab	461995
chr1_100794065_101983457	2	1	0.01	0.04	0.1	ser	0.004	5231bd4925e4c53136e4d90945545b28	5231b	336667
chr1_100794065_101983457	2	1	0.01	0.08	0.05	ser	0.004	bdf119a77c3234ae3725685474ca05bf	bdf11	778001
chr1_100794065_101983457	2	1	0.01	0.16	0.025	ser	0.004	99168e86b40d2acb2a2bb0374ec0c88b	99168	627048
chr1_100794065_101983457	2	1	0.01	0.32	0.0125	ser	0.004	87f620f4cb5df3b750d1e1f5a3d64df9	87f62	556898
chr1_100794065_101983457	2	1	0.01	0.01	0.8	ser	0.008	089b3c448b363768eb563202a0dcd82f	089b3	35251
chr1_100794065_101983457	2	1	0.01	0.02	0.4	ser	0.008	6ce0c0e8961f179abb624608c5283b96	6ce0c	445964
chr1_100794065_101983457	2	1	0.01	0.04	0.2	ser	0.008	eef8ab2b86961ae4eec8e5c77cb7674a	eef8a	978826
chr1_100794065_101983457	2	1	0.01	0.08	0.1	ser	0.008	11a31b31c4d4d50f2a1d4aeed91fc640	11a31	72241
chr1_100794065_101983457	2	1	0.01	0.16	0.05	ser	0.008	63f9243e726d5ae11734bae1fff4e6b9	63f92	409490
chr1_100794065_101983457	2	1	0.01	0.32	0.025	ser	0.008	508eca2b132e777dad25fcc20175f0d0	508ec	329964
chr1_100794065_101983457	2	1	0.01	0.02	0.8	ser	0.016	8d99c4f1303864ae8b00197300d62b82	8d99c	579996
chr1_100794065_101983457	2	1	0.01	0.04	0.4	ser	0.016	b121e67d0c3e1c7c0ba3420db9e7115d	b121e	725534
chr1_100794065_101983457	2	1	0.01	0.08	0.2	ser	0.016	fc4d0dbeb591654ae6064d1d24748001	fc4d0	1033424
chr1_100794065_101983457	2	1	0.01	0.16	0.1	ser	0.016	80c798fc343162f9acc51f4546320b14	80c79	527481
chr1_100794065_101983457	2	1	0.01	0.32	0.05	ser	0.016	7fde665a0d65d4c091ad8053660a1db8	7fde6	523750
chr1_100794065_101983457	2	1	0.01	0.04	0.8	ser	0.032	a2340ea8af3ecc752ae918e0e9520da7	a2340	664384
chr1_100794065_101983457	2	1	0.01	0.08	0.4	ser	0.032	f82940a0730d5e4c576d06dd30fa772b	f8294	1016468
chr1_100794065_101983457	2	1	0.01	0.16	0.2	ser	0.032	acb412ff30c9bdf628b6bd1a8b9a9f4d	acb41	707393
chr1_100794065_101983457	2	1	0.01	0.32	0.1	ser	0.032	6bdb0e8f7eddfc1ea3c5f4bb7286d007	6bdb0	441776
chr1_100794065_101983457	2	1	0.01	0.08	0.8	ser	0.064	4ce6294e1de34122667191fb0ad35217	4ce62	314978
chr1_100794065_101983457	2	1	0.01	0.16	0.4	ser	0.064	64acd596d43589520c0040edaf69ffcf	64acd	412365
chr1_100794065_101983457	2	1	0.01	0.32	0.2	ser	0.064	b5c716c3ac6fa1717b4ca645e3cba711	b5c71	744561
chr1_100794065_101983457	2	1	0.01	0.16	0.8	ser	0.128	d0dd0d1aa58614c45ab67b2bef32ea1e	d0dd0	855504
chr1_100794065_101983457	2	1	0.01	0.32	0.4	ser	0.128	6cc03c21ee8f614a002835022499a2d0	6cc03	445443
chr1_100794065_101983457	2	1	0.01	0.32	0.8	ser	0.256	b15551e954dff0918213002a317622c6	b1555	726357
chr1_100794065_101983457	2	1	0.05	0.01	0.1	ser	0.001	3ab437601d8d3d0994de813590872204	3ab43	240451
chr1_100794065_101983457	2	1	0.05	0.02	0.05	ser	0.001	193e8522dabe5d04363ff3b1395c5e67	193e8	103400
chr1_100794065_101983457	2	1	0.05	0.04	0.025	ser	0.001	479676fdcee578244ac96118e0819000	47967	293223
chr1_100794065_101983457	2	1	0.05	0.08	0.0125	ser	0.001	265eaeeea08ea207d40ea6e5bd70879c	265ea	157162
chr1_100794065_101983457	2	1	0.05	0.16	0.00625	ser	0.001	32697bcfb88555c93cac2396de4c1255	32697	206487
chr1_100794065_101983457	2	1	0.05	0.32	0.003125	ser	0.001	114855842c394c5f417b062b098184c6	11485	70789
chr1_100794065_101983457	2	1	0.05	0.01	0.2	ser	0.002	1325225fa27ddfab0b604b7f9991e31d	13252	78418
chr1_100794065_101983457	2	1	0.05	0.02	0.1	ser	0.002	5e7ecac6b30b32286725b9df9639a46b	5e7ec	387052
chr1_100794065_101983457	2	1	0.05	0.04	0.05	ser	0.002	464db83d1ea8eea6e20ed284c683c8ed	464db	287963
chr1_100794065_101983457	2	1	0.05	0.08	0.025	ser	0.002	d55e589adaebe25c5a4391457fa40733	d55e5	873957
chr1_100794065_101983457	2	1	0.05	0.16	0.0125	ser	0.002	3e46722e7d28206340af178e048fac0e	3e467	255079
chr1_100794065_101983457	2	1	0.05	0.32	0.00625	ser	0.002	57f3321b969201fa329a353c281de0cf	57f33	360243
chr1_100794065_101983457	2	1	0.05	0.01	0.4	ser	0.004	7cbd14e80e847811e2adb30ae8743069	7cbd1	510929
chr1_100794065_101983457	2	1	0.05	0.02	0.2	ser	0.004	425fa781cabc3a9c89f7657634aafbb0	425fa	271866
chr1_100794065_101983457	2	1	0.05	0.04	0.1	ser	0.004	3b4b9a68fc9824cbe133e49e826d7d05	3b4b9	242873
chr1_100794065_101983457	2	1	0.05	0.08	0.05	ser	0.004	85d63e9322e707d16c0b1b5b63d9b801	85d63	548195
chr1_100794065_101983457	2	1	0.05	0.16	0.025	ser	0.004	cf75d67de5c46b21fc2376f123135446	cf75d	849757
chr1_100794065_101983457	2	1	0.05	0.32	0.0125	ser	0.004	5c2139d1d05b80fe6133f7692254a93f	5c213	377363
chr1_100794065_101983457	2	1	0.05	0.01	0.8	ser	0.008	ffcbb28cfe303c6582df2fe83a4efe8f	ffcbb	1047739
chr1_100794065_101983457	2	1	0.05	0.02	0.4	ser	0.008	59379f8332201dcfade7c14921f9a34b	59379	365433
chr1_100794065_101983457	2	1	0.05	0.04	0.2	ser	0.008	e93a385232eef22097416687b9ed01a0	e93a3	955299
chr1_100794065_101983457	2	1	0.05	0.08	0.1	ser	0.008	8607a1a43f7a0eb01218f2bdab254807	8607a	548986
chr1_100794065_101983457	2	1	0.05	0.16	0.05	ser	0.008	43d19f1a8978ca5f28656235c589c005	43d19	277785
chr1_100794065_101983457	2	1	0.05	0.32	0.025	ser	0.008	f2f9691970faf0c8ada0f65cf10e9a83	f2f96	995222
chr1_100794065_101983457	2	1	0.05	0.02	0.8	ser	0.016	0419d7b860c4b479a6a59beb6ab81652	0419d	16797
chr1_100794065_101983457	2	1	0.05	0.04	0.4	ser	0.016	85f4eda88122db83ce8f7c715df53dd6	85f4e	548686
chr1_100794065_101983457	2	1	0.05	0.08	0.2	ser	0.016	3503a29a968bf934990475831fa6cfcf	3503a	217146
chr1_100794065_101983457	2	1	0.05	0.16	0.1	ser	0.016	c42cd7a3a072f7d3c29f039307415ce4	c42cd	803533
chr1_100794065_101983457	2	1	0.05	0.32	0.05	ser	0.016	9180467bd50214bfe3287108dcded8d4	91804	595972
chr1_100794065_101983457	2	1	0.05	0.04	0.8	ser	0.032	44d817921db5ef1f849774ddcf664cc5	44d81	281985
chr1_100794065_101983457	2	1	0.05	0.08	0.4	ser	0.032	4e18c3437a8d3c17b969633f40fab7ad	4e18c	319884
chr1_100794065_101983457	2	1	0.05	0.16	0.2	ser	0.032	b3eea821b619860cd408ec8da6ccd290	b3eea	737002
chr1_100794065_101983457	2	1	0.05	0.32	0.1	ser	0.032	14dedea5b0d7fae99a5d59d353e9674f	14ded	85485
chr1_100794065_101983457	2	1	0.05	0.08	0.8	ser	0.064	de98482c56904fc862022c8a9ba41952	de984	911748
chr1_100794065_101983457	2	1	0.05	0.16	0.4	ser	0.064	0ec13c2d97baaca5551b4e9a48c4ac9e	0ec13	60435
chr1_100794065_101983457	2	1	0.05	0.32	0.2	ser	0.064	9b40d34a6508b8521e3bc960946d7ce8	9b40d	635917
chr1_100794065_101983457	2	1	0.05	0.16	0.8	ser	0.128	21d0074049477a1daf7158df5925e612	21d00	138496
chr1_100794065_101983457	2	1	0.05	0.32	0.4	ser	0.128	5450b4064cb01824f6f2edb029afd96f	5450b	345355
chr1_100794065_101983457	2	1	0.05	0.32	0.8	ser	0.256	ca9a5918cbd0559e1d795297ec249703	ca9a5	829861
chr1_100794065_101983457	2	1	0.1	0.01	0.1	ser	0.001	290fcdc0d7d6638cddcee602b72761f5	290fc	168188
chr1_100794065_101983457	2	1	0.1	0.02	0.05	ser	0.001	c77c613fef262e24c083c082bdaee5de	c77c6	817094
chr1_100794065_101983457	2	1	0.1	0.04	0.025	ser	0.001	a0d16c6d6108ea88bd1b802bf4b8359a	a0d16	658710
chr1_100794065_101983457	2	1	0.1	0.08	0.0125	ser	0.001	72d555757e55e5822661cda243309e91	72d55	470357
chr1_100794065_101983457	2	1	0.1	0.16	0.00625	ser	0.001	c5fee5dfafd6706dc518a322bbf0e9ae	c5fee	810990
chr1_100794065_101983457	2	1	0.1	0.32	0.003125	ser	0.001	5227c63d7c61f9c69da6e342b62902f8	5227c	336508
chr1_100794065_101983457	2	1	0.1	0.01	0.2	ser	0.002	ce98e7f607fec2038df9fa137ceb7b50	ce98e	846222
chr1_100794065_101983457	2	1	0.1	0.02	0.1	ser	0.002	916113b39cd4c2994876c0fff72fccac	91611	595473
chr1_100794065_101983457	2	1	0.1	0.04	0.05	ser	0.002	a765ad632c8d527698958dcc36051584	a765a	685658
chr1_100794065_101983457	2	1	0.1	0.08	0.025	ser	0.002	2df6bb36d6e31a32400aeb56b703d7ab	2df6b	188267
chr1_100794065_101983457	2	1	0.1	0.16	0.0125	ser	0.002	c4a04121a53fe3bd16ea2e54903a1303	c4a04	805380
chr1_100794065_101983457	2	1	0.1	0.32	0.00625	ser	0.002	65fab962f8b91dc9d36e64e5fd599eb2	65fab	417707
chr1_100794065_101983457	2	1	0.1	0.01	0.4	ser	0.004	5acb3b73e5cffc7d019e5916c2a0a25b	5acb3	371891
chr1_100794065_101983457	2	1	0.1	0.02	0.2	ser	0.004	a8798c00aad72d4bf89de9bdcdad1932	a8798	690072
chr1_100794065_101983457	2	1	0.1	0.04	0.1	ser	0.004	c92dc93ed3cea9151c87c06496e61245	c92dc	824028
chr1_100794065_101983457	2	1	0.1	0.08	0.05	ser	0.004	f29a42feb1a82a87fa4439523bcdfb63	f29a4	993700
chr1_100794065_101983457	2	1	0.1	0.16	0.025	ser	0.004	4891295f6b9fa7e464446b6adcdd72e2	48912	297234
chr1_100794065_101983457	2	1	0.1	0.32	0.0125	ser	0.004	aa670d94b02101054519050bb682dab0	aa670	697968
chr1_100794065_101983457	2	1	0.1	0.01	0.8	ser	0.008	f7d2c453a1b2cece0b0cbb3cb821b120	f7d2c	1015084
chr1_100794065_101983457	2	1	0.1	0.02	0.4	ser	0.008	32e5344a1cfae60702dbcd8a8886161c	32e53	208467
chr1_100794065_101983457	2	1	0.1	0.04	0.2	ser	0.008	cbec7bb546e5a0b9d9f24b4c53523532	cbec7	835271
chr1_100794065_101983457	2	1	0.1	0.08	0.1	ser	0.008	550e7e45f0df40129026de5b6983cbf9	550e7	348391
chr1_100794065_101983457	2	1	0.1	0.16	0.05	ser	0.008	b359a4f86e251405e5eebf56c70d2a3d	b359a	734618
chr1_100794065_101983457	2	1	0.1	0.32	0.025	ser	0.008	748c266f911d640c07654038be0b313c	748c2	477378
chr1_100794065_101983457	2	1	0.1	0.02	0.8	ser	0.016	b70587cadd9991b79bed68edf1390d2e	b7058	749656
chr1_100794065_101983457	2	1	0.1	0.04	0.4	ser	0.016	7bb1395ae6f29fc6d6ae98591feab9f9	7bb13	506643
chr1_100794065_101983457	2	1	0.1	0.08	0.2	ser	0.016	60ff713148498c479fe6645bdc1ec93f	60ff7	397303
chr1_100794065_101983457	2	1	0.1	0.16	0.1	ser	0.016	953011216d8ef114bb291fef22cca87a	95301	611073
chr1_100794065_101983457	2	1	0.1	0.32	0.05	ser	0.016	d22f6de287357befbfff5cd5848a9cf0	d22f6	860918
chr1_100794065_101983457	2	1	0.1	0.04	0.8	ser	0.032	4a6f1c600cfe7960180f4e8868496817	4a6f1	304881
chr1_100794065_101983457	2	1	0.1	0.08	0.4	ser	0.032	185377928d516ed62ce32c003f576371	18537	99639
chr1_100794065_101983457	2	1	0.1	0.16	0.2	ser	0.032	9d73a81baba104da7471ea2dfdcc5f72	9d73a	644922
chr1_100794065_101983457	2	1	0.1	0.32	0.1	ser	0.032	57f43e4df2646efa6593370581b2d256	57f43	360259
chr1_100794065_101983457	2	1	0.1	0.08	0.8	ser	0.064	a679f0cdbb55106ea90e1cb5fbaff15c	a679f	681887
chr1_100794065_101983457	2	1	0.1	0.16	0.4	ser	0.064	9207955d8200a03e0e5e540bc824f07f	92079	598137
chr1_100794065_101983457	2	1	0.1	0.32	0.2	ser	0.064	1a43342a98e9e527fd1249b1527688a1	1a433	107571
